"Voornaam","Jaar","Aantal"
"Sajid","2014",6
"Sajid","2015",11
"Sajid","2016",7
"Sajid","2017",8
"Sajid","2018",9
"Sajid","2019",15
"Salah","2002",11
"Salah","2003",11
"Salah","2004",12
"Salah","2005",11
"Salah","2006",12
"Salah","2007",5
"Salah","2008",11
"Salah","2009",8
"Salah","2010",6
"Salah","2011",12
"Salah","2012",9
"Salah","2013",10
"Salah","2014",7
"Salah","2015",7
"Salah","2018",8
"Salah","2019",8
"Salah","1995",7
"Salah","1997",5
"Salah","1999",7
"Salah","2000",6
"Salah","2001",7
"Salah-Eddine","2010",5
"Salah-Eddine","1997",5
"Salahdine","2003",5
"Salahdine","2011",12
"Salahdine","2013",5
"Salaheddine","2002",5
"Salaheddine","2003",13
"Salaheddine","2004",8
"Salaheddine","2005",6
"Salaheddine","2006",9
"Salaheddine","2007",8
"Salaheddine","2009",7
"Salaheddine","2010",6
"Salaheddine","2011",12
"Salaheddine","2012",11
"Salaheddine","2013",7
"Salaheddine","2014",7
"Salaheddine","2015",7
"Salaheddine","2016",5
"Salaheddine","2017",5
"Salaheddine","2018",6
"Salaheddine","2019",5
"Salaheddine","1996",6
"Salaheddine","1998",5
"Salaheddine","1999",8
"Salaheddine","2000",9
"Salaheddine","2001",6
"Salem","2006",6
"Salih","2002",7
"Salih","2003",5
"Salih","2005",10
"Salih","2006",12
"Salih","2007",5
"Salih","2008",12
"Salih","2009",13
"Salih","2010",11
"Salih","2011",8
"Salih","2012",9
"Salih","2013",12
"Salih","2014",15
"Salih","2015",7
"Salih","2016",9
"Salih","2017",8
"Salih","2018",7
"Salih","2019",9
"Salih","1996",5
"Salih","1997",7
"Salih","2000",12
"Salih","2001",6
"Salim","2002",24
"Salim","2003",25
"Salim","2004",37
"Salim","2005",26
"Salim","2006",39
"Salim","2007",14
"Salim","2008",23
"Salim","2009",33
"Salim","2010",33
"Salim","2011",33
"Salim","2012",38
"Salim","2013",44
"Salim","2014",35
"Salim","2015",37
"Salim","2016",39
"Salim","2017",26
"Salim","2018",27
"Salim","2019",32
"Salim","1995",17
"Salim","1996",11
"Salim","1997",17
"Salim","1998",32
"Salim","1999",16
"Salim","2000",19
"Salim","2001",29
"Salman","2004",8
"Salman","2006",5
"Salman","2007",7
"Salman","2008",8
"Salman","2009",8
"Salman","2010",6
"Salman","2011",8
"Salman","2012",10
"Salman","2013",19
"Salman","2014",16
"Salman","2015",18
"Salman","2016",12
"Salman","2017",21
"Salman","2018",16
"Salman","2019",11
"Salmane","2003",5
"Salmane","2007",5
"Salmane","2009",6
"Salmane","2010",6
"Salmane","2011",9
"Salmane","2012",8
"Salmane","2013",5
"Salmane","2014",11
"Salmane","2015",12
"Salmane","2016",10
"Salmane","2017",10
"Salmane","2018",5
"Salmane","2019",6
"Salomon","2000",5
"Salvador","2017",6
"Salvador","2018",5
"Salvatore","2002",23
"Salvatore","2003",21
"Salvatore","2004",17
"Salvatore","2005",23
"Salvatore","2006",25
"Salvatore","2007",17
"Salvatore","2008",19
"Salvatore","2009",13
"Salvatore","2010",15
"Salvatore","2011",24
"Salvatore","2012",10
"Salvatore","2013",18
"Salvatore","2014",14
"Salvatore","2015",9
"Salvatore","2016",10
"Salvatore","2017",9
"Salvatore","2018",13
"Salvatore","2019",8
"Salvatore","1995",30
"Salvatore","1996",36
"Salvatore","1997",19
"Salvatore","1998",25
"Salvatore","1999",28
"Salvatore","2000",28
"Salvatore","2001",28
"Sam","2002",203
"Sam","2003",198
"Sam","2004",197
"Sam","2005",221
"Sam","2006",197
"Sam","2007",174
"Sam","2008",211
"Sam","2009",181
"Sam","2010",193
"Sam","2011",179
"Sam","2012",177
"Sam","2013",180
"Sam","2014",163
"Sam","2015",172
"Sam","2016",130
"Sam","2017",145
"Sam","2018",121
"Sam","2019",109
"Sam","1995",321
"Sam","1996",295
"Sam","1997",239
"Sam","1998",276
"Sam","1999",225
"Sam","2000",216
"Sam","2001",205
"Samaël","2017",6
"Samaël","2018",5
"Samaël","2019",6
"Samed","2004",5
"Samed","2005",6
"Samed","2006",9
"Samed","2009",6
"Samed","2010",5
"Samed","2011",7
"Samed","2000",6
"Samed","2001",6
"Samet","2002",5
"Samet","2003",11
"Samet","2004",9
"Samet","2005",16
"Samet","2006",10
"Samet","2007",7
"Samet","2008",12
"Samet","2009",8
"Samet","2010",8
"Samet","2011",6
"Samet","2012",8
"Samet","2014",6
"Samet","1995",8
"Samet","1996",6
"Samet","1997",5
"Samet","1998",11
"Samet","1999",15
"Samet","2000",7
"Samet","2001",8
"Sami","2002",44
"Sami","2003",57
"Sami","2004",51
"Sami","2005",46
"Sami","2006",62
"Sami","2007",62
"Sami","2008",73
"Sami","2009",80
"Sami","2010",68
"Sami","2011",84
"Sami","2012",68
"Sami","2013",76
"Sami","2014",81
"Sami","2015",60
"Sami","2016",42
"Sami","2017",63
"Sami","2018",50
"Sami","2019",53
"Sami","1995",31
"Sami","1996",38
"Sami","1997",37
"Sami","1998",38
"Sami","1999",35
"Sami","2000",40
"Sami","2001",39
"Samih","2004",7
"Samir","2002",22
"Samir","2003",24
"Samir","2004",23
"Samir","2005",22
"Samir","2006",25
"Samir","2007",19
"Samir","2008",12
"Samir","2009",22
"Samir","2010",27
"Samir","2011",22
"Samir","2012",17
"Samir","2013",21
"Samir","2014",19
"Samir","2015",11
"Samir","2016",15
"Samir","2017",14
"Samir","2018",7
"Samir","2019",13
"Samir","1995",35
"Samir","1996",34
"Samir","1997",42
"Samir","1998",32
"Samir","1999",31
"Samir","2000",23
"Samir","2001",21
"Sammy","2002",9
"Sammy","2003",10
"Sammy","2004",6
"Sammy","2005",12
"Sammy","2006",5
"Sammy","2007",8
"Sammy","2008",6
"Sammy","2009",5
"Sammy","2010",8
"Sammy","2011",10
"Sammy","2012",9
"Sammy","2014",6
"Sammy","2015",10
"Sammy","2018",5
"Sammy","2019",5
"Sammy","1995",30
"Sammy","1996",24
"Sammy","1997",28
"Sammy","1998",24
"Sammy","1999",24
"Sammy","2000",16
"Sammy","2001",16
"Samuel","2002",175
"Samuel","2003",165
"Samuel","2004",171
"Samuel","2005",176
"Samuel","2006",221
"Samuel","2007",189
"Samuel","2008",211
"Samuel","2009",199
"Samuel","2010",203
"Samuel","2011",206
"Samuel","2012",200
"Samuel","2013",202
"Samuel","2014",191
"Samuel","2015",177
"Samuel","2016",202
"Samuel","2017",209
"Samuel","2018",180
"Samuel","2019",175
"Samuel","1995",104
"Samuel","1996",136
"Samuel","1997",142
"Samuel","1998",131
"Samuel","1999",175
"Samuel","2000",145
"Samuel","2001",212
"Samuele","2007",5
"Samuele","2013",5
"Samuele","2015",5
"Samuele","2018",7
"Samuël","2002",13
"Samuël","2003",7
"Samuël","2004",11
"Samuël","2005",6
"Samuël","2006",11
"Samuël","2007",8
"Samuël","2008",9
"Samuël","2009",9
"Samuël","2011",8
"Samuël","2015",7
"Samuël","2016",5
"Samuël","2018",5
"Samuël","1995",15
"Samuël","1996",14
"Samuël","1997",10
"Samuël","1998",12
"Samuël","1999",13
"Samuël","2000",15
"Samuël","2001",14
"Samy","2002",29
"Samy","2003",28
"Samy","2004",22
"Samy","2005",22
"Samy","2006",27
"Samy","2007",34
"Samy","2008",47
"Samy","2009",29
"Samy","2010",50
"Samy","2011",48
"Samy","2012",34
"Samy","2013",31
"Samy","2014",40
"Samy","2015",39
"Samy","2016",38
"Samy","2017",29
"Samy","2018",34
"Samy","2019",40
"Samy","1995",29
"Samy","1996",33
"Samy","1997",16
"Samy","1998",32
"Samy","1999",25
"Samy","2000",29
"Samy","2001",30
"Sander","2002",191
"Sander","2003",190
"Sander","2004",153
"Sander","2005",149
"Sander","2006",145
"Sander","2007",148
"Sander","2008",140
"Sander","2009",153
"Sander","2010",137
"Sander","2011",104
"Sander","2012",107
"Sander","2013",78
"Sander","2014",73
"Sander","2015",64
"Sander","2016",46
"Sander","2017",34
"Sander","2018",37
"Sander","2019",25
"Sander","1995",261
"Sander","1996",264
"Sander","1997",221
"Sander","1998",212
"Sander","1999",216
"Sander","2000",192
"Sander","2001",198
"Sandro","2002",14
"Sandro","2003",14
"Sandro","2004",11
"Sandro","2005",22
"Sandro","2006",16
"Sandro","2007",21
"Sandro","2008",23
"Sandro","2009",18
"Sandro","2010",23
"Sandro","2011",17
"Sandro","2012",13
"Sandro","2013",9
"Sandro","2014",18
"Sandro","2015",14
"Sandro","2016",19
"Sandro","2017",12
"Sandro","2018",10
"Sandro","2019",9
"Sandro","1995",23
"Sandro","1996",22
"Sandro","1997",36
"Sandro","1998",18
"Sandro","1999",21
"Sandro","2000",21
"Sandro","2001",23
"Santiago","2003",5
"Santiago","2005",8
"Santiago","2006",9
"Santiago","2007",5
"Santiago","2008",10
"Santiago","2009",9
"Santiago","2010",9
"Santiago","2011",6
"Santiago","2012",13
"Santiago","2013",13
"Santiago","2014",16
"Santiago","2015",20
"Santiago","2016",14
"Santiago","2017",20
"Santiago","2018",18
"Santiago","2019",20
"Santino","2002",5
"Santino","2006",5
"Santino","2007",6
"Santino","2008",6
"Santino","2009",9
"Santino","2010",8
"Santino","2011",15
"Santino","2012",9
"Santino","2013",7
"Santino","2014",5
"Santino","2015",8
"Santino","2016",6
"Santino","2017",9
"Santino","2018",10
"Santino","2019",10
"Santino","1997",5
"Santo","2013",5
"Sarp","2019",5
"Sascha","2002",8
"Sascha","2004",6
"Sascha","2005",5
"Sascha","2006",11
"Sascha","2013",6
"Sascha","1995",12
"Sascha","1996",16
"Sascha","1997",11
"Sascha","1998",11
"Sascha","1999",6
"Sascha","2000",11
"Sascha","2001",5
"Sasha","2002",29
"Sasha","2003",23
"Sasha","2004",38
"Sasha","2005",38
"Sasha","2006",46
"Sasha","2007",40
"Sasha","2008",46
"Sasha","2009",61
"Sasha","2010",62
"Sasha","2011",65
"Sasha","2012",40
"Sasha","2013",68
"Sasha","2014",60
"Sasha","2015",76
"Sasha","2016",67
"Sasha","2017",52
"Sasha","2018",51
"Sasha","2019",43
"Sasha","1995",6
"Sasha","1996",15
"Sasha","1997",10
"Sasha","1998",20
"Sasha","1999",35
"Sasha","2000",32
"Sasha","2001",32
"Saul","2008",6
"Saul","2015",11
"Saul","2016",5
"Saul","2017",9
"Saul","2018",5
"Saul","2019",6
"Saverio","2008",6
"Saverio","2013",7
"Saverio","2014",5
"Savio","2003",6
"Savio","2019",6
"Sayed","2016",5
"Sayfullah","2011",5
"Sayfullah","2014",5
"Sayfullah","2016",8
"Sayfullah","2017",5
"Sayfullah","2018",6
"Saâd","2007",6
"Saâd","2011",5
"Saïd","2002",5
"Saïd","2003",10
"Saïd","2008",14
"Saïd","2009",9
"Saïd","2011",8
"Saïd","2012",6
"Saïd","2014",6
"Saïd","2016",6
"Saïd","2018",8
"Saïd","1995",6
"Saïd","1997",7
"Saïd","1999",5
"Saïfeddine","2009",6
"Scott","2002",16
"Scott","2003",18
"Scott","2004",9
"Scott","2005",12
"Scott","2006",21
"Scott","2007",9
"Scott","2008",12
"Scott","2009",10
"Scott","2010",15
"Scott","2011",16
"Scott","2012",29
"Scott","2013",25
"Scott","2014",26
"Scott","2015",20
"Scott","2016",18
"Scott","2017",18
"Scott","2018",28
"Scott","2019",31
"Scott","1995",16
"Scott","1996",22
"Scott","1997",21
"Scott","1998",14
"Scott","1999",13
"Scott","2000",12
"Scott","2001",14
"Scotty","1995",5
"Scotty","1997",6
"Scotty","1999",5
"Scout","2011",11
"Scout","2012",12
"Scout","2013",6
"Scout","2015",8
"Scout","2016",12
"Scout","2017",11
"Scout","2018",9
"Scout","2019",8
"Sean","2002",54
"Sean","2003",55
"Sean","2004",50
"Sean","2005",47
"Sean","2006",58
"Sean","2007",61
"Sean","2008",56
"Sean","2009",41
"Sean","2010",40
"Sean","2011",40
"Sean","2012",37
"Sean","2013",48
"Sean","2014",32
"Sean","2015",25
"Sean","2016",28
"Sean","2017",20
"Sean","2018",7
"Sean","2019",11
"Sean","1995",40
"Sean","1996",54
"Sean","1997",51
"Sean","1998",41
"Sean","1999",43
"Sean","2000",61
"Sean","2001",64
"Seb","2004",6
"Seb","2005",13
"Seb","2006",9
"Seb","2007",15
"Seb","2008",6
"Seb","2009",14
"Seb","2010",20
"Seb","2011",12
"Seb","2012",14
"Seb","2013",15
"Seb","2014",17
"Seb","2015",22
"Seb","2016",20
"Seb","2017",13
"Seb","2018",13
"Seb","2019",9
"Sebas","2017",5
"Sebastiaan","2002",28
"Sebastiaan","2003",21
"Sebastiaan","2004",26
"Sebastiaan","2005",23
"Sebastiaan","2006",17
"Sebastiaan","2007",16
"Sebastiaan","2008",29
"Sebastiaan","2009",16
"Sebastiaan","2010",23
"Sebastiaan","2011",27
"Sebastiaan","2012",14
"Sebastiaan","2013",26
"Sebastiaan","2014",17
"Sebastiaan","2015",13
"Sebastiaan","2016",16
"Sebastiaan","2017",13
"Sebastiaan","2018",9
"Sebastiaan","2019",11
"Sebastiaan","1995",64
"Sebastiaan","1996",38
"Sebastiaan","1997",41
"Sebastiaan","1998",41
"Sebastiaan","1999",37
"Sebastiaan","2000",32
"Sebastiaan","2001",24
"Sebastian","2002",24
"Sebastian","2003",27
"Sebastian","2004",50
"Sebastian","2005",33
"Sebastian","2006",22
"Sebastian","2007",29
"Sebastian","2008",32
"Sebastian","2009",51
"Sebastian","2010",48
"Sebastian","2011",56
"Sebastian","2012",47
"Sebastian","2013",71
"Sebastian","2014",71
"Sebastian","2015",44
"Sebastian","2016",61
"Sebastian","2017",51
"Sebastian","2018",52
"Sebastian","2019",33
"Sebastian","1995",43
"Sebastian","1996",31
"Sebastian","1997",24
"Sebastian","1998",44
"Sebastian","1999",32
"Sebastian","2000",25
"Sebastian","2001",33
"Sebastiano","1997",5
"Sebastien","2002",15
"Sebastien","2003",16
"Sebastien","2004",8
"Sebastien","2005",10
"Sebastien","2006",6
"Sebastien","2007",8
"Sebastien","2008",9
"Sebastien","2009",10
"Sebastien","2010",11
"Sebastien","2011",9
"Sebastien","2012",6
"Sebastien","2014",9
"Sebastien","2018",5
"Sebastien","1995",28
"Sebastien","1996",31
"Sebastien","1997",30
"Sebastien","1998",18
"Sebastien","1999",14
"Sebastien","2000",18
"Sebastien","2001",16
"Sebbe","2002",7
"Sebbe","2003",6
"Sebbe","2004",5
"Sebbe","2005",12
"Sebbe","2006",7
"Sebbe","2007",9
"Sebbe","2008",13
"Sebbe","2009",10
"Sebbe","2010",5
"Sebbe","2012",8
"Sebbe","2014",7
"Sebbe","1999",7
"Sebbe","2000",6
"Sebbe","2001",12
"Sebe","2005",6
"Sebe","2010",6
"Sebe","2011",5
"Sebe","2012",5
"Sebe","2013",5
"Sebe","2015",6
"Sedat","2002",6
"Sedat","2003",6
"Sedat","1998",7
"Sedat","2000",5
"Sef","2017",5
"Sefa","2003",5
"Sefa","2004",7
"Sefa","2006",5
"Sefa","2008",5
"Sefa","1996",5
"Sefa","1997",7
"Sefa","1998",6
"Sefa","2000",7
"Sekou","2008",5
"Sekou","2014",7
"Sekou","2016",7
"Sekou","2018",9
"Selim","2002",12
"Selim","2003",13
"Selim","2004",11
"Selim","2005",14
"Selim","2006",23
"Selim","2007",12
"Selim","2008",21
"Selim","2009",17
"Selim","2010",18
"Selim","2011",22
"Selim","2012",23
"Selim","2013",35
"Selim","2014",27
"Selim","2015",39
"Selim","2016",37
"Selim","2017",33
"Selim","2018",31
"Selim","2019",31
"Selim","1995",16
"Selim","1996",21
"Selim","1997",19
"Selim","1998",23
"Selim","1999",20
"Selim","2000",16
"Selim","2001",17
"Selman","2004",8
"Selman","2009",5
"Sem","2002",20
"Sem","2003",44
"Sem","2004",47
"Sem","2005",68
"Sem","2006",80
"Sem","2007",76
"Sem","2008",91
"Sem","2009",106
"Sem","2010",100
"Sem","2011",108
"Sem","2012",92
"Sem","2013",104
"Sem","2014",138
"Sem","2015",105
"Sem","2016",98
"Sem","2017",122
"Sem","2018",85
"Sem","2019",90
"Sem","1995",9
"Sem","1996",6
"Sem","1997",9
"Sem","1998",9
"Sem","1999",17
"Sem","2000",21
"Sem","2001",11
"Semih","2002",20
"Semih","2003",15
"Semih","2004",28
"Semih","2005",26
"Semih","2006",22
"Semih","2007",15
"Semih","2008",30
"Semih","2009",33
"Semih","2010",33
"Semih","2011",28
"Semih","2012",26
"Semih","2013",27
"Semih","2014",23
"Semih","2015",10
"Semih","2016",16
"Semih","2017",12
"Semih","2018",10
"Semih","1996",9
"Semih","1997",14
"Semih","1998",11
"Semih","1999",12
"Semih","2000",25
"Semih","2001",24
"Semm","2019",6
"Sen","2004",7
"Sen","2005",5
"Sen","2006",7
"Sen","2007",5
"Sen","2008",11
"Sen","2009",7
"Sen","2010",11
"Sen","2011",6
"Sen","2012",12
"Sen","2013",9
"Sen","2015",11
"Sen","2016",6
"Sen","2017",7
"Sen","2018",9
"Sen","2019",6
"Sen","1999",6
"Senn","2006",5
"Senn","2008",7
"Senn","2009",7
"Senn","2010",12
"Senn","2011",10
"Senn","2012",23
"Senn","2013",16
"Senn","2014",23
"Senn","2015",41
"Senn","2016",38
"Senn","2017",30
"Senn","2018",46
"Senn","2019",37
"Senna","2002",18
"Senna","2003",31
"Senna","2004",19
"Senna","2005",18
"Senna","2006",32
"Senna","2007",19
"Senna","2008",15
"Senna","2009",20
"Senna","2010",23
"Senna","2011",12
"Senna","2012",15
"Senna","2013",15
"Senna","2014",11
"Senna","2016",5
"Senna","2017",12
"Senna","2018",9
"Senna","2019",8
"Senna","1995",13
"Senna","1996",12
"Senna","1997",9
"Senna","1998",13
"Senna","1999",9
"Senna","2000",10
"Senna","2001",6
"Senne","2002",359
"Senne","2003",303
"Senne","2004",291
"Senne","2005",248
"Senne","2006",323
"Senne","2007",289
"Senne","2008",274
"Senne","2009",273
"Senne","2010",272
"Senne","2011",250
"Senne","2012",215
"Senne","2013",195
"Senne","2014",184
"Senne","2015",153
"Senne","2016",116
"Senne","2017",65
"Senne","2018",76
"Senne","2019",61
"Senne","1995",104
"Senne","1996",98
"Senne","1997",95
"Senne","1998",109
"Senne","1999",103
"Senne","2000",117
"Senne","2001",238
"Sep","2006",5
"Sep","2007",6
"Sep","2008",8
"Sep","2009",15
"Sep","2010",21
"Sep","2011",21
"Sep","2012",28
"Sep","2013",36
"Sep","2014",56
"Sep","2015",44
"Sep","2016",59
"Sep","2017",74
"Sep","2018",47
"Sep","2019",42
"Sep","1998",6
"Sepp","2002",7
"Sepp","2003",6
"Sepp","2004",8
"Sepp","2005",6
"Sepp","2006",9
"Sepp","2007",9
"Sepp","2008",12
"Sepp","2009",20
"Sepp","2010",30
"Sepp","2011",19
"Sepp","2012",25
"Sepp","2013",27
"Sepp","2014",32
"Sepp","2015",46
"Sepp","2016",27
"Sepp","2017",39
"Sepp","2018",48
"Sepp","2019",36
"Seppe","2002",305
"Seppe","2003",254
"Seppe","2004",319
"Seppe","2005",317
"Seppe","2006",291
"Seppe","2007",227
"Seppe","2008",267
"Seppe","2009",253
"Seppe","2010",193
"Seppe","2011",221
"Seppe","2012",209
"Seppe","2013",232
"Seppe","2014",250
"Seppe","2015",199
"Seppe","2016",143
"Seppe","2017",143
"Seppe","2018",123
"Seppe","2019",94
"Seppe","1995",133
"Seppe","1996",147
"Seppe","1997",178
"Seppe","1998",203
"Seppe","1999",210
"Seppe","2000",250
"Seppe","2001",266
"Seraj","2016",5
"Serdar","1995",6
"Serdar","1997",11
"Serdar","1998",11
"Serdar","2000",5
"Serge","2002",5
"Serge","1995",12
"Serge","1996",13
"Serge","1997",10
"Serge","1998",6
"Serge","2001",8
"Sergen","1996",7
"Sergen","1997",9
"Sergio","2002",5
"Sergio","2005",5
"Sergio","2008",5
"Sergio","2014",6
"Sergio","2016",7
"Sergio","2019",5
"Sergio","1995",6
"Sergio","1996",5
"Sergio","1997",11
"Sergio","1998",19
"Sergio","1999",7
"Sergio","2000",12
"Sergio","2001",7
"Serhat","2002",13
"Serhat","2003",11
"Serhat","2004",8
"Serhat","2005",6
"Serhat","2007",9
"Serhat","2008",6
"Serhat","2014",5
"Serhat","2019",5
"Serhat","1996",5
"Serhat","1997",6
"Serhat","1998",5
"Serhat","2000",8
"Serhat","2001",6
"Serkan","2002",13
"Serkan","2003",10
"Serkan","2004",6
"Serkan","2005",7
"Serkan","2007",5
"Serkan","2008",6
"Serkan","2010",8
"Serkan","2015",5
"Serkan","1995",11
"Serkan","1996",10
"Serkan","1997",7
"Serkan","1998",6
"Serkan","1999",11
"Serkan","2000",13
"Serkan","2001",5
"Servaas","2005",6
"Servaas","2006",5
"Servaas","1997",6
"Servaas","1998",7
"Servaas","2001",6
"Seth","2002",32
"Seth","2003",26
"Seth","2004",31
"Seth","2005",40
"Seth","2006",42
"Seth","2007",33
"Seth","2008",45
"Seth","2009",59
"Seth","2010",57
"Seth","2011",61
"Seth","2012",48
"Seth","2013",44
"Seth","2014",51
"Seth","2015",45
"Seth","2016",55
"Seth","2017",44
"Seth","2018",30
"Seth","2019",50
"Seth","1995",8
"Seth","1996",5
"Seth","1997",6
"Seth","1998",6
"Seth","1999",11
"Seth","2000",15
"Seth","2001",17
"Sevan","2008",21
"Sevan","2009",8
"Sevan","2010",6
"Sevan","2011",5
"Sevan","2019",5
"Seydi","2010",6
"Seydina","2016",5
"Seyhan","2004",6
"Seyhan","2007",5
"Seyit","2014",5
"Seymen","2003",5
"Seyyid","2019",5
"Sezer","1995",9
"Sezer","1998",7
"Sezer","1999",5
"Sezer","2001",6
"Shadi","2010",6
"Shadi","2016",5
"Shady","2008",5
"Shahid","2009",5
"Shahid","2011",5
"Shahin","2019",5
"Shams","2015",5
"Shane","2002",8
"Shane","2003",18
"Shane","2004",8
"Shane","2005",7
"Shane","2006",7
"Shane","2007",7
"Shane","2009",10
"Shane","2010",13
"Shane","2011",5
"Shane","2012",8
"Shane","2013",8
"Shane","2014",9
"Shane","2015",7
"Shane","2017",7
"Shane","2019",7
"Shane","1995",11
"Shane","1996",14
"Shane","1997",30
"Shane","1998",27
"Shane","1999",28
"Shane","2000",21
"Shane","2001",10
"Shaun","2006",7
"Shaun","2008",6
"Shaun","2009",9
"Shaun","2011",6
"Shaun","2012",6
"Shaun","2013",7
"Shaun","2015",5
"Shaun","2017",5
"Shaun","2019",8
"Shaun","1996",5
"Shaun","1997",6
"Shaun","1998",8
"Shaun","2000",6
"Shaun","2001",9
"Shawn","2002",7
"Shawn","2003",16
"Shawn","2004",12
"Shawn","2005",8
"Shawn","2006",11
"Shawn","2007",19
"Shawn","2008",13
"Shawn","2009",15
"Shawn","2010",14
"Shawn","2011",16
"Shawn","2012",10
"Shawn","2013",7
"Shawn","2014",6
"Shawn","2015",6
"Shawn","2016",8
"Shawn","2017",5
"Shawn","1995",11
"Shawn","1996",7
"Shawn","1997",14
"Shawn","1998",13
"Shawn","1999",15
"Shawn","2000",7
"Shawn","2001",16
"Shayan","2011",5
"Shayan","2014",5
"Shayan","2015",5
"Sheldon","2016",5
"Sheldon","2017",5
"Shen","2008",5
"Shimon","2007",5
"Shimon","2009",7
"Shimon","2015",7
"Shimon","2019",6
"Shlomo","2012",7
"Shlomo","2001",5
"Shulem","2018",5
"Shun","2001",5
"Si","2012",5
"Sibe","2002",7
"Sibe","2003",5
"Sibe","2004",10
"Sibe","2005",6
"Sibe","2006",9
"Sibe","2007",9
"Sibe","2008",8
"Sibe","2009",8
"Sibe","2010",9
"Sibe","2012",5
"Sibe","2016",6
"Sibe","1998",5
"Sibe","1999",6
"Sibe","2001",6
"Sibert","1999",5
"Sibren","2003",6
"Sibren","2004",7
"Sibren","2005",5
"Sibren","2008",5
"Sibren","1995",5
"Sibren","1996",6
"Sibren","1998",6
"Sid","2003",5
"Sid","2004",6
"Sid","2005",11
"Sid","2006",6
"Sid","2007",7
"Sid","2008",7
"Sid","2009",20
"Sid","2010",13
"Sid","2011",24
"Sid","2012",19
"Sid","2013",20
"Sid","2014",15
"Sid","2015",8
"Sid","2016",10
"Sid","2017",13
"Sid","2018",5
"Sid","1999",6
"Sid","2000",6
"Sid","2001",6
"Sidi","2003",6
"Sidi","2004",8
"Sidney","2002",9
"Sidney","2003",7
"Sidney","2005",5
"Sidney","2008",5
"Sidney","1995",8
"Sidney","1996",6
"Sidney","1997",10
"Sidney","1999",8
"Sidney","2000",9
"Sidney","2001",11
"Siebe","2002",136
"Siebe","2003",140
"Siebe","2004",153
"Siebe","2005",151
"Siebe","2006",133
"Siebe","2007",172
"Siebe","2008",176
"Siebe","2009",137
"Siebe","2010",156
"Siebe","2011",147
"Siebe","2012",143
"Siebe","2013",109
"Siebe","2014",103
"Siebe","2015",104
"Siebe","2016",88
"Siebe","2017",81
"Siebe","2018",81
"Siebe","2019",83
"Siebe","1995",28
"Siebe","1996",61
"Siebe","1997",53
"Siebe","1998",65
"Siebe","1999",105
"Siebe","2000",105
"Siebe","2001",112
"Sieben","2002",7
"Sieben","2003",8
"Sieben","2004",7
"Sieben","2005",6
"Sieben","2006",6
"Sieben","2008",9
"Sieben","2010",5
"Sieben","2013",7
"Sieben","1996",6
"Sieben","1998",7
"Sieben","1999",13
"Sieben","2000",7
"Sieben","2001",8
"Siebert","1998",5
"Siebren","2002",5
"Siebren","2003",6
"Siebren","2004",9
"Siebren","2006",6
"Siebren","2008",6
"Siebren","2009",9
"Siebren","2012",7
"Siebren","2014",5
"Siebren","1995",8
"Siebren","1999",5
"Siebren","2000",8
"Sieg","2018",14
"Sieg","2019",28
"Siegfried","1996",5
"Siel","2005",8
"Siel","2012",6
"Siel","2001",5
"Siem","2002",6
"Siem","2005",5
"Siem","2008",8
"Siem","2009",6
"Siem","2010",11
"Siem","2011",11
"Siem","2012",16
"Siem","2013",8
"Siem","2014",13
"Siem","2015",11
"Siem","2016",13
"Siem","2017",16
"Siem","2018",13
"Siem","2019",9
"Siem","2000",5
"Siem","2001",5
"Sieme","2011",5
"Sieme","2016",5
"Siemen","2002",19
"Siemen","2003",25
"Siemen","2004",27
"Siemen","2005",26
"Siemen","2006",19
"Siemen","2007",16
"Siemen","2008",18
"Siemen","2009",10
"Siemen","2010",14
"Siemen","2011",8
"Siemen","2012",8
"Siemen","2014",5
"Siemen","2015",5
"Siemen","1995",29
"Siemen","1996",26
"Siemen","1997",26
"Siemen","1998",26
"Siemen","1999",44
"Siemen","2000",35
"Siemen","2001",27
"Siemon","1995",6
"Sietse","2004",6
"Sietse","2010",6
"Sietse","2011",7
"Sietse","2014",5
"Sietse","1998",10
"Sietse","2000",6
"Sig","2018",6
"Sigge","2019",5
"Sil","2002",8
"Sil","2004",6
"Sil","2005",15
"Sil","2006",17
"Sil","2007",21
"Sil","2008",11
"Sil","2009",6
"Sil","2010",9
"Sil","2011",17
"Sil","2012",18
"Sil","2013",12
"Sil","2014",10
"Sil","2015",7
"Sil","2016",5
"Sil","2017",11
"Sil","2018",7
"Sil","2019",9
"Sil","1995",5
"Sil","1996",10
"Sil","1997",12
"Sil","1998",8
"Sil","1999",10
"Sil","2000",8
"Sil","2001",9
"Silas","2003",6
"Silas","2004",15
"Silas","2005",12
"Silas","2006",8
"Silas","2007",11
"Silas","2008",14
"Silas","2009",22
"Silas","2010",18
"Silas","2011",11
"Silas","2012",20
"Silas","2013",20
"Silas","2014",15
"Silas","2015",19
"Silas","2016",17
"Silas","2017",23
"Silas","2018",22
"Silas","2019",28
"Silas","1996",6
"Silas","1998",8
"Silas","1999",5
"Silas","2000",7
"Silas","2001",5
"Silvano","2004",5
"Silvano","2012",5
"Silvano","1996",5
"Silvio","2002",6
"Silvio","2007",6
"Silvio","2009",6
"Silvio","2011",5
"Silvio","2012",6
"Silvio","2014",6
"Silvio","2018",7
"Silvio","1995",8
"Silvio","1996",10
"Silvio","1997",7
"Silvio","1999",5
"Sim","2009",7
"Sim","1999",5
